order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
120800,287,23/05/23,JNE,Palembang,Sako,Reguler,4,5,Ontime
818627,146,28/07/22,Ninja Xpress,Palembang,Sukabangun,Next Day,,1,Ontime
653916,290,17/01/23,JNE,Batam,Belakang Padang,Reguler,5 days,2,Ontime
636894,128,16/05/23,JNE,Surabaya,Bubutan,Next Day,2 days,2,Ontime
371953,253,26/09/22,SiCepat,Pontianak,Pontianak Timur,Next Day,,1,Ontime
812820,196,2023/08/05,POS Indonesia,Bogor,Bogor Utara,Same Day,5 days,2,Ontime
392252,120,27/03/23,POS Indonesia,Bogor,Cileungsi,Reguler,,1,Ontime
848102,205,28/04/23,JNE,Surabaya,Semampir,Express,,1,Ontime
609370,233,2022/07/08,JNE,Padang,Padang Timur,Express,five,3,Ontime
39842,173,18/08/22,JNE,Malang,Kedungkandang,Express,,1,Ontime
869345,183,17/03/23,POS Indonesia,Jakarta,Setiabudi,Next Day,,1,Ontime
749334,207,2023/01/03,JNE,Bogor,Nanggung,Next Day,2,4,Ontime
102211,133,15/08/22,POS Indonesia,Denpasar,Serangan,Express,,1,Ontime
250987,215,18/07/22,SiCepat,Depok,Cinere,Same Day,five,3,Ontime
504766,187,22/09/22,Ninja Xpress,Pekanbaru,Senapelan,Next Day,3 days,2,Ontime
624008,151,2022/08/07,JNE,Malang,Blimbing,Express,five,3,Ontime
454524,271,2022/07/09,POS Indonesia,Depok,Mekarsari,Next Day,,1,Ontime
384585,113,24/02/23,J&T Express,Bandar Lampung,Teluk Betung Selatan,Express,5,5,Ontime
574167,158,30/07/22,J&T Express,Padang,Pauh,Next Day,2,4,Ontime
648117,150,2022/04/08,J&T Express,Depok,Limo,Reguler,3,4,Ontime
289801,178,28/07/22,SiCepat,Semarang,Prajurit Kulon,Reguler,3 days,2,Ontime
889161,269,25/04/23,Ninja Xpress,Malang,Klojen,Same Day,,1,Ontime
693813,113,2023/03/02,JNE,Medan,Medan Amplas,Next Day,4,4,Ontime
684718,238,25/06/22,POS Indonesia,Depok,Pancoran Mas,Same Day,2,5,Ontime
269787,148,28/11/22,POS Indonesia,Palembang,Ilir Timur II,Same Day,5 days,2,Ontime
48125,116,30/10/22,J&T Express,Bandar Lampung,Rajabasa,Reguler,five,3,Ontime
786989,244,25/02/23,SiCepat,Palembang,Ilir Timur II,Next Day,3 days,2,Ontime
382423,165,2023/02/01,Ninja Xpress,Depok,Tapos,Express,3,5,Ontime
150964,208,24/08/22,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,,1,Ontime
484901,246,2022/04/07,J&T Express,Depok,Beji,Express,,1,Ontime
952538,208,2022/11/07,POS Indonesia,Makassar,Ujung Tanah,Same Day,,1,Ontime
957421,168,2022/02/08,J&T Express,Bandar Lampung,Teluk Betung Barat,Reguler,4,5,Ontime
854650,277,2023/04/04,POS Indonesia,Semarang,Semarang Tengah,Express,,1,Ontime
686040,292,29/08/22,SiCepat,Jakarta,Makasar,Express,,1,Ontime
889042,197,2023/10/04,POS Indonesia,Surakarta,Jenawi,Express,3,4,Ontime
864668,236,24/07/22,POS Indonesia,Malang,Lawang,Same Day,,1,Ontime
610777,119,24/04/23,POS Indonesia,Semarang,Tugu,Next Day,five,3,Ontime
122283,183,2022/09/10,J&T Express,Tangerang,Karawaci,Express,five,3,Ontime
333793,229,2022/08/10,J&T Express,Pontianak,Pontianak Kota,Express,five,3,Ontime
307736,123,24/03/23,J&T Express,Depok,Beji,Reguler,3,5,Ontime
117770,206,2022/06/11,J&T Express,Bogor,Cibinong,Reguler,5,5,Ontime
730729,182,15/03/23,J&T Express,Batam,Batu Aji,Express,2,4,Ontime
946385,259,24/02/23,JNE,Jakarta,Matraman,Express,4,5,Ontime
468326,159,30/06/22,SiCepat,Palembang,Seberang Ulu III,Express,3 days,2,Ontime
948651,258,29/11/22,Ninja Xpress,Yogyakarta,Danurejan,Next Day,,1,Ontime
255979,295,14/09/22,JNE,Tangerang,Benda,Next Day,,1,Ontime
695210,111,2023/12/02,J&T Express,Medan,Medan Kota,Express,five,3,Ontime
818668,268,2022/10/12,SiCepat,Batam,Sekupang,Same Day,3,4,Ontime
649879,132,26/05/23,JNE,Bandar Lampung,Teluk Betung Utara,Reguler,five,3,Ontime
888160,285,20/12/22,SiCepat,Bandar Lampung,Rajabasa,Same Day,3 days,2,Ontime
83493,208,13/01/23,J&T Express,Bandung,Cicendo,Reguler,3,5,Ontime
837353,114,20/07/22,J&T Express,Bekasi,Bekasi Utara,Reguler,4,4,Ontime
316679,181,2023/08/02,J&T Express,Surakarta,Kartasura,Next Day,5,5,Ontime
234996,162,30/03/23,Ninja Xpress,Surabaya,Bulak,Express,1 days,2,Ontime
360179,147,16/08/22,SiCepat,Pontianak,Pontianak Utara,Next Day,,1,Ontime
212745,213,23/10/22,Ninja Xpress,Malang,Blimbing,Same Day,5,5,Ontime
660177,162,2023/07/06,POS Indonesia,Bandar Lampung,Bumi Waras,Reguler,five,3,Ontime
172233,172,2022/12/06,JNE,Pontianak,Pontianak Kota,Reguler,,1,Ontime
258230,227,25/10/22,POS Indonesia,Bandung,Bandung Wetan,Express,4,5,Ontime
683558,159,2022/11/10,SiCepat,Makassar,Manggala,Express,5 days,2,Ontime
674395,162,2023/07/04,J&T Express,Denpasar,Kuta,Express,4 days,2,Ontime
465605,132,16/04/23,POS Indonesia,Pontianak,Pontianak Timur,Next Day,five,3,Ontime
852408,127,13/04/23,POS Indonesia,Bandar Lampung,Kemiling,Next Day,2 days,2,Ontime
595227,234,27/08/22,SiCepat,Pontianak,Pontianak Selatan,Reguler,1 days,2,Ontime
950503,131,27/04/23,J&T Express,Bogor,Citeureup,Same Day,2 days,2,Ontime
348686,246,2022/10/12,J&T Express,Pontianak,Pontianak Barat,Next Day,five,3,Ontime
574586,234,2022/12/11,SiCepat,Pontianak,Pontianak Timur,Reguler,5,4,Ontime
709727,203,17/01/23,SiCepat,Pekanbaru,Bukit Raya,Next Day,5,4,Ontime
914137,259,20/04/23,POS Indonesia,Medan,Medan Selayang,Express,five,3,Ontime
423439,182,25/01/23,J&T Express,Yogyakarta,Umbulharjo,Express,1,5,Ontime
957693,296,2023/01/06,JNE,Bandar Lampung,Sukarame,Express,five,3,Ontime
422748,238,2022/01/07,SiCepat,Padang,Pauh,Express,1 days,2,Ontime
954131,238,2023/07/06,J&T Express,Surakarta,Tawangmangu,Next Day,4,4,Ontime
483587,171,17/11/22,Ninja Xpress,Bogor,Babakan Madang,Next Day,five,3,Ontime
791301,274,21/05/23,Ninja Xpress,Surakarta,Jatipuro,Same Day,five,3,Ontime
367431,161,14/02/23,Ninja Xpress,Medan,Medan Maimun,Express,five,3,Ontime
577595,111,13/11/22,POS Indonesia,Batam,Sagulung,Next Day,five,3,Ontime
682595,178,30/09/22,JNE,Semarang,Mijen,Same Day,five,3,Ontime
736066,270,2023/07/04,POS Indonesia,Bandung,Panyileukan,Same Day,1,4,Ontime
115898,208,16/12/22,Ninja Xpress,Tangerang,Legok,Same Day,,1,Ontime
365600,286,2023/12/01,POS Indonesia,Yogyakarta,Pakualaman,Express,3 days,2,Ontime
422198,185,23/07/22,JNE,Bogor,Gunung Putri,Express,,1,Ontime
486711,257,2022/02/12,SiCepat,Padang,Padang Barat,Express,4 days,2,Ontime
730381,233,13/06/22,JNE,Padang,Bungus Teluk Kabung,Reguler,3,4,Ontime
141519,164,2023/12/02,JNE,Bogor,Bogor Utara,Reguler,five,3,Ontime
538340,148,13/10/22,J&T Express,Makassar,Rappocini,Express,2,5,Ontime
368703,211,2022/12/11,J&T Express,Batam,Sei Beduk,Reguler,4 days,2,Ontime
818908,139,16/10/22,Ninja Xpress,Makassar,Ujung Pandang,Express,4,5,Ontime
507165,227,24/03/23,SiCepat,Depok,Tapos,Next Day,3,5,Ontime
911648,121,2022/02/12,POS Indonesia,Denpasar,Jimbaran,Next Day,2 days,2,Ontime
879779,167,20/06/22,POS Indonesia,Bogor,Citeureup,Next Day,2 days,2,Ontime
820758,255,2022/03/07,POS Indonesia,Depok,Beji,Express,5,4,Ontime
147990,216,2023/02/02,J&T Express,Semarang,Pedurungan,Same Day,5,4,Ontime
209634,212,2023/12/05,POS Indonesia,Denpasar,Padangsambian,Express,five,3,Ontime
154440,282,2022/02/12,SiCepat,Pekanbaru,Pekanbaru Kota,Express,five,3,Ontime
526194,239,14/02/23,Ninja Xpress,Yogyakarta,Gondomanan,Next Day,five,3,Ontime
643860,248,2022/06/07,SiCepat,Bogor,Cileungsi,Same Day,2 days,2,Ontime
145932,174,2022/08/08,POS Indonesia,Makassar,Batu,Next Day,2,4,Ontime
521607,213,14/12/22,J&T Express,Malang,Kedungkandang,Same Day,3 days,2,Ontime
827534,200,29/08/22,JNE,Bandar Lampung,Tanjung Senang,Same Day,3 days,2,Ontime
212311,111,23/11/22,J&T Express,Surabaya,Simokerto,Reguler,,1,Ontime
878436,189,14/08/22,SiCepat,Padang,Padang Barat,Next Day,five,3,Ontime
853183,207,20/03/23,Ninja Xpress,Depok,Bojongsari,Reguler,,1,Ontime
49321,206,2022/10/07,Ninja Xpress,Batam,Bulang,Next Day,,1,Ontime
114597,146,19/11/22,J&T Express,Medan,Medan Belawan,Next Day,,1,Ontime
521584,236,24/09/22,J&T Express,Malang,Pakisaji,Same Day,3,5,Ontime
444422,159,2022/04/08,J&T Express,Batam,Belakang Padang,Express,2 days,2,Ontime
501619,135,26/12/22,SiCepat,Semarang,Prajurit Kulon,Same Day,3,4,Ontime
819683,152,25/11/22,POS Indonesia,Medan,Medan Petisah,Express,five,3,Ontime
931604,194,21/11/22,POS Indonesia,Depok,Cilodong,Next Day,2 days,2,Ontime
949922,269,19/05/23,Ninja Xpress,Depok,Sukmajaya,Next Day,5,5,Ontime
353656,211,21/10/22,J&T Express,Medan,Medan Baru,Same Day,5,5,Ontime
195117,112,13/08/22,J&T Express,Jakarta,Sawah Besar,Express,five,3,Ontime
44831,197,2022/12/11,POS Indonesia,Surakarta,Kebakkramat,Next Day,4,4,Ontime
983075,111,2023/10/04,JNE,Pekanbaru,Senapelan,Reguler,five,3,Ontime
751970,239,2023/06/04,SiCepat,Yogyakarta,Ngampilan,Reguler,five,3,Ontime
733197,163,15/06/22,J&T Express,Jakarta,Senen,Next Day,,1,Ontime
652081,265,17/08/22,SiCepat,Denpasar,Denpasar Tengah,Reguler,5,5,Ontime
160097,295,2022/08/10,POS Indonesia,Bandung,Cibeunying Kidul,Reguler,3,4,Ontime
76864,249,29/05/23,JNE,Depok,Cipayung,Next Day,,1,Ontime
958265,265,2023/02/01,Ninja Xpress,Depok,Cinere,Next Day,five,3,Ontime
334116,293,25/10/22,JNE,Semarang,Semarang Selatan,Reguler,1,4,Ontime
661586,240,2022/06/11,SiCepat,Tangerang,Benda,Next Day,5,5,Ontime
465723,271,2022/09/12,J&T Express,Surabaya,Mulyorejo,Same Day,4,5,Ontime
985790,289,2023/07/05,JNE,Yogyakarta,Prawirotaman,Next Day,,1,Ontime
104436,144,23/09/22,Ninja Xpress,Padang,Kuranji,Same Day,,1,Ontime
362620,273,17/11/22,Ninja Xpress,Malang,Lawang,Next Day,4,5,Ontime
357592,164,2023/10/04,SiCepat,Palembang,Seberang Ulu II,Reguler,3,4,Ontime
564504,178,2022/10/12,JNE,Batam,Lubuk Baja,Next Day,1,4,Ontime
3371,190,26/06/22,J&T Express,Surabaya,Tegalsari,Next Day,five,3,Ontime
662969,174,2022/09/08,JNE,Depok,Beji,Next Day,,1,Ontime
720791,152,2023/06/01,Ninja Xpress,Jakarta,Cipayung,Express,1,4,Ontime
995072,208,22/09/22,JNE,Pontianak,Pontianak Kota,Express,1,4,Ontime
558926,270,24/11/22,Ninja Xpress,Bogor,Gunung Putri,Reguler,5,5,Ontime
199275,185,2022/02/09,POS Indonesia,Bekasi,Bekasi Selatan,Express,1,4,Ontime
42470,237,16/07/22,SiCepat,Yogyakarta,Wirobrajan,Same Day,1 days,2,Ontime
832005,256,2022/12/11,POS Indonesia,Batam,Belakang Padang,Same Day,3,4,Ontime
554686,240,29/03/23,Ninja Xpress,Tangerang,Legok,Reguler,five,3,Ontime
109696,151,14/01/23,SiCepat,Surabaya,Gubeng,Express,,1,Ontime
279131,191,15/06/22,JNE,Surabaya,Wonokromo,Same Day,five,3,Ontime
297599,128,2022/10/09,POS Indonesia,Batam,Galang,Same Day,1 days,2,Ontime
88722,191,28/04/23,J&T Express,Makassar,Makassar Timur,Same Day,3,5,Ontime
716364,224,2022/11/08,J&T Express,Padang,Pauh,Express,,1,Ontime
671428,155,30/11/22,SiCepat,Depok,Cilodong,Next Day,,1,Ontime
90596,127,2023/06/01,POS Indonesia,Bogor,Bogor Tengah,Reguler,five,3,Ontime
260208,300,2023/08/04,SiCepat,Surabaya,Benowo,Express,,1,Ontime
656452,126,30/09/22,J&T Express,Padang,Nanggalo,Reguler,five,3,Ontime
49608,278,18/02/23,J&T Express,Jakarta,Menteng,Reguler,5 days,2,Ontime
123560,209,13/10/22,Ninja Xpress,Medan,Medan Marelan,Same Day,five,3,Ontime
801543,162,14/02/23,Ninja Xpress,Palembang,Sukabangun,Reguler,4,4,Ontime
169691,223,26/09/22,JNE,Yogyakarta,Jetis,Same Day,4,4,Ontime
53494,159,16/05/23,SiCepat,Padang,Padang Barat,Express,4,5,Ontime
351884,220,15/03/23,JNE,Malang,Klojen,Express,5,4,Ontime
291225,291,2022/06/07,J&T Express,Jakarta,Pasar Rebo,Next Day,1,4,Ontime
992107,175,29/08/22,Ninja Xpress,Bogor,Tanah Sereal,Next Day,,1,Ontime
168580,264,25/04/23,J&T Express,Semarang,Tugu,Same Day,4,4,Ontime
544287,235,2022/04/07,J&T Express,Surakarta,Laweyan,Express,2,5,Ontime
443271,244,2023/11/06,SiCepat,Pontianak,Pontianak Kota,Next Day,1,4,Ontime
641033,294,16/03/23,SiCepat,Batam,Sagulung,Reguler,,1,Ontime
782446,252,2023/11/05,J&T Express,Bogor,Dramaga,Next Day,,1,Ontime
150099,137,15/07/22,J&T Express,Batam,Sekupang,Same Day,4 days,2,Ontime
941460,194,2022/01/09,Ninja Xpress,Yogyakarta,Sewon,Next Day,2,5,Ontime
460244,227,2023/03/02,J&T Express,Bekasi,Bekasi Selatan,Reguler,five,3,Ontime
384936,236,19/03/23,Ninja Xpress,Batam,Sei Beduk,Express,,1,Ontime
651607,205,28/08/22,J&T Express,Malang,Tumpang,Next Day,3,4,Ontime
520285,204,28/10/22,JNE,Bekasi,Bekasi Selatan,Reguler,5,4,Ontime
757336,282,13/11/22,SiCepat,Bogor,Tanah Sereal,Next Day,,1,Ontime
455972,206,2023/08/05,JNE,Surabaya,Semampir,Reguler,five,3,Ontime
193925,215,15/01/23,SiCepat,Batam,Bulang,Express,,1,Ontime
835373,194,17/10/22,SiCepat,Surakarta,Jatipuro,Same Day,1,4,Ontime
757142,213,2022/05/12,POS Indonesia,Surakarta,Jenawi,Express,five,3,Ontime
586961,266,29/12/22,J&T Express,Denpasar,Kedonganan,Express,five,3,Ontime
178537,291,2022/08/07,SiCepat,Padang,Bungus Teluk Kabung,Same Day,3,4,Ontime
743121,275,2023/06/01,J&T Express,Tangerang,Karawaci,Express,2 days,2,Ontime
263556,227,25/05/23,Ninja Xpress,Bandung,Cidadap,Next Day,5,4,Ontime
216726,189,30/05/23,Ninja Xpress,Tangerang,Serpong Utara,Next Day,five,3,Ontime
172089,117,2022/10/12,SiCepat,Malang,Tumpang,Same Day,1,5,Ontime
721673,111,2022/09/09,J&T Express,Bekasi,Bekasi Selatan,Same Day,five,3,Ontime
589298,169,16/10/22,J&T Express,Batam,Sei Beduk,Reguler,,1,Ontime
967127,288,2022/03/08,POS Indonesia,Malang,Turen,Next Day,5,4,Ontime
863450,148,26/08/22,J&T Express,Bekasi,Bekasi Barat,Next Day,,1,Ontime
517941,156,15/03/23,SiCepat,Palembang,Seberang Ulu III,Express,4,4,Ontime
177799,221,2022/12/07,SiCepat,Semarang,Gajahmungkur,Next Day,five,3,Ontime
818514,218,2023/11/06,POS Indonesia,Bekasi,Rawalumbu,Reguler,5,4,Ontime
829921,236,28/09/22,SiCepat,Depok,Cilodong,Next Day,2,5,Ontime
93471,132,2023/03/04,POS Indonesia,Bandar Lampung,Rajabasa,Reguler,,1,Ontime
957949,128,15/04/23,POS Indonesia,Bogor,Cigombong,Next Day,five,3,Ontime
922675,123,2022/05/12,J&T Express,Bogor,Bogor Utara,Express,five,3,Ontime
694245,131,25/07/22,Ninja Xpress,Bandung,Rancasari,Reguler,5,4,Ontime
802930,272,2022/07/07,Ninja Xpress,Padang,Padang Timur,Next Day,1,5,Ontime
975188,169,16/07/22,POS Indonesia,Denpasar,Tuban,Express,4 days,2,Ontime
203010,133,2023/01/05,SiCepat,Depok,Cipayung,Express,five,3,Ontime
793396,227,2023/06/06,POS Indonesia,Surabaya,Kenjeran,Reguler,1 days,2,Ontime
282053,226,19/10/22,POS Indonesia,Palembang,Kemuning,Reguler,3,5,Ontime
571892,169,2022/11/07,J&T Express,Makassar,Makassar Barat,Next Day,5 days,2,Ontime
946825,236,17/09/22,Ninja Xpress,Makassar,Biringkanaya,Next Day,,1,Ontime
980698,239,2023/08/05,J&T Express,Denpasar,Padangsambian Klod,Same Day,five,3,Ontime
68836,164,25/03/23,Ninja Xpress,Bandar Lampung,Sukabumi,Next Day,5 days,2,Ontime
98084,274,31/03/23,JNE,Jakarta,Makasar,Next Day,five,3,Ontime
755371,248,2022/07/08,J&T Express,Makassar,Makassar Barat,Express,,1,Ontime
868156,172,27/12/22,J&T Express,Depok,Sukmajaya,Express,,1,Ontime
36795,166,2023/07/01,Ninja Xpress,Yogyakarta,Kraton,Reguler,1,5,Ontime
354861,142,17/06/22,J&T Express,Palembang,Ilir Barat II,Same Day,1,4,Ontime
866774,226,30/07/22,JNE,Makassar,Panakkukang,Reguler,1,5,Ontime
930053,236,2023/12/01,POS Indonesia,Makassar,Tamalanrea,Same Day,,1,Ontime
669056,198,23/02/23,SiCepat,Batam,Sagulung,Express,4,5,Ontime
101089,179,2023/03/01,J&T Express,Denpasar,Kerobokan,Next Day,,1,Ontime
145737,179,17/10/22,POS Indonesia,Makassar,Ujung Tanah,Reguler,5 days,2,Ontime
457807,181,21/11/22,SiCepat,Denpasar,Pecatu,Next Day,five,3,Ontime
865560,141,30/03/23,SiCepat,Batam,Sekupang,Same Day,2,5,Ontime
878715,192,2023/03/03,POS Indonesia,Pontianak,Pontianak Kota,Same Day,five,3,Ontime
473723,153,27/04/23,POS Indonesia,Bogor,Ciawi,Same Day,4,4,Ontime
932040,166,26/09/22,POS Indonesia,Yogyakarta,Terban,Next Day,five,3,Ontime
788122,283,26/12/22,JNE,Padang,Bungus Teluk Kabung,Express,,1,Ontime
272762,298,2023/11/01,Ninja Xpress,Surakarta,Ngargoyoso,Same Day,five,3,Ontime
67358,244,2023/09/05,Ninja Xpress,Palembang,Seberang Ulu III,Next Day,1 days,2,Ontime
725136,222,2023/09/05,Ninja Xpress,Malang,Tumpang,Next Day,4,4,Ontime
738805,185,2023/04/02,JNE,Bandar Lampung,Teluk Betung Barat,Same Day,five,3,Ontime
270146,125,14/04/23,POS Indonesia,Malang,Turen,Reguler,3,4,Ontime
603706,241,2023/02/02,Ninja Xpress,Pontianak,Pontianak Kota,Same Day,5,5,Ontime
360000,241,2023/09/01,JNE,Tangerang,Kronjo,Next Day,4,4,Ontime
305244,210,2022/12/10,Ninja Xpress,Pekanbaru,Rumbai,Express,2 days,2,Ontime
499947,261,2022/09/09,Ninja Xpress,Surabaya,Pabean Cantian,Express,1 days,2,Ontime
257862,266,31/08/22,Ninja Xpress,Semarang,Genuk,Reguler,2 days,2,Ontime
72136,300,30/01/23,POS Indonesia,Makassar,Ujung Pandang,Same Day,4 days,2,Ontime
113386,225,16/02/23,JNE,Bandung,Bandung Wetan,Express,4,5,Ontime
924923,282,14/06/22,JNE,Bekasi,Pondok Melati,Express,1,5,Ontime
87872,179,2023/10/06,SiCepat,Semarang,Semarang Utara,Next Day,,1,Ontime
633264,124,2022/11/12,POS Indonesia,Bandung,Bojongloa Kaler,Reguler,2 days,2,Ontime
227911,188,18/10/22,JNE,Denpasar,Tuban,Next Day,five,3,Ontime
849860,147,2023/05/02,Ninja Xpress,Yogyakarta,Keparakan,Express,5 days,2,Ontime
783319,144,2022/10/10,J&T Express,Medan,Medan Labuhan,Same Day,2,5,Ontime
210146,208,27/04/23,Ninja Xpress,Semarang,Tugu,Same Day,five,3,Ontime
265784,292,21/07/22,JNE,Padang,Padang Timur,Same Day,3,4,Ontime
91629,212,16/08/22,J&T Express,Depok,Tapos,Same Day,4,4,Ontime
548103,272,25/12/22,SiCepat,Bogor,Megamendung,Next Day,3,4,Ontime
248737,149,20/01/23,SiCepat,Pekanbaru,Pekanbaru Kota,Reguler,,1,Ontime
777113,168,20/07/22,JNE,Tangerang,Curug,Same Day,,1,Ontime
286625,188,13/05/23,SiCepat,Bogor,Gunung Putri,Reguler,3 days,2,Ontime
983891,272,30/09/22,Ninja Xpress,Bogor,Cigombong,Same Day,4,4,Ontime
191562,116,2022/02/08,J&T Express,Semarang,Tembalang,Express,2,4,Ontime
515615,264,28/03/23,Ninja Xpress,Padang,Koto Tangah,Reguler,,1,Ontime
630597,229,17/06/22,SiCepat,Surabaya,Semampir,Express,five,3,Ontime
518910,225,19/12/22,JNE,Tangerang,Serpong,Same Day,,1,Ontime
477364,149,16/03/23,Ninja Xpress,Bogor,Tanah Sereal,Express,5 days,2,Ontime
139513,249,13/01/23,J&T Express,Surakarta,Gemolong,Express,1,5,Ontime
199898,276,29/11/22,SiCepat,Depok,Cipayung,Next Day,3 days,2,Ontime
806159,115,18/03/23,JNE,Pontianak,Pontianak Kota,Reguler,,1,Ontime
305155,290,2023/09/01,POS Indonesia,Tangerang,Cipondoh,Same Day,five,3,Ontime
353324,209,2022/08/10,JNE,Depok,Beji,Same Day,five,3,Ontime
88778,132,15/02/23,J&T Express,Semarang,Tembalang,Same Day,5 days,2,Ontime
545854,147,2023/05/05,JNE,Palembang,Kemuning,Same Day,3,4,Ontime
787802,284,22/01/23,SiCepat,Makassar,Biringkanaya,Same Day,5,4,Ontime
865849,283,2022/07/11,J&T Express,Malang,Lawang,Express,five,3,Ontime
867708,169,15/05/23,JNE,Makassar,Batu,Reguler,2 days,2,Ontime
867517,179,30/12/22,SiCepat,Batam,Belakang Padang,Next Day,4 days,2,Ontime
101832,230,16/01/23,J&T Express,Batam,Sekupang,Reguler,five,3,Ontime
526146,206,14/12/22,SiCepat,Batam,Sei Beduk,Next Day,,1,Ontime
611021,171,16/05/23,JNE,Yogyakarta,Kotagede,Next Day,,1,Ontime
655072,228,26/11/22,J&T Express,Makassar,Biring Romang,Same Day,,1,Ontime
795400,136,2023/04/03,J&T Express,Bandar Lampung,Teluk Betung Selatan,Express,3,4,Ontime
602965,129,2022/12/10,SiCepat,Bogor,Gunung Putri,Next Day,3,5,Ontime
497013,263,20/04/23,Ninja Xpress,Surabaya,Rungkut,Express,4,4,Ontime
580173,149,17/08/22,POS Indonesia,Bandar Lampung,Tanjung Karang Pusat,Reguler,,1,Ontime
266915,223,23/10/22,JNE,Bogor,Bogor Barat,Reguler,4 days,2,Ontime
122934,238,27/06/22,POS Indonesia,Bekasi,Mustika Jaya,Next Day,2,5,Ontime
802443,289,26/07/22,SiCepat,Tangerang,Ciputat,Express,five,3,Ontime
929761,241,30/01/23,POS Indonesia,Surabaya,Simokerto,Express,five,3,Ontime
230068,116,2023/09/02,J&T Express,Denpasar,Benoa,Next Day,,1,Ontime
967989,205,24/07/22,JNE,Batam,Bengkong,Same Day,4,5,Ontime
742701,199,14/10/22,SiCepat,Medan,Medan Kota,Express,,1,Ontime
114488,139,23/04/23,JNE,Makassar,Rappocini,Same Day,5 days,2,Ontime
665775,265,2023/02/03,J&T Express,Surabaya,Genteng,Same Day,4 days,2,Ontime
317003,170,20/06/22,SiCepat,Surabaya,Lakarsantri,Express,five,3,Ontime
315675,117,21/03/23,JNE,Bandar Lampung,Rajabasa,Same Day,,1,Ontime
666988,117,16/04/23,POS Indonesia,Depok,Tapos,Same Day,,1,Ontime
807306,175,24/02/23,J&T Express,Jakarta,Cipayung,Same Day,2 days,2,Ontime
572144,123,2022/01/11,JNE,Denpasar,Pecatu,Reguler,3,5,Ontime
627643,114,2023/12/05,J&T Express,Malang,Pakis,Same Day,five,3,Ontime
427109,204,2023/08/04,Ninja Xpress,Semarang,Tembalang,Reguler,,1,Ontime
994770,289,14/02/23,SiCepat,Bandung,Rancasari,Reguler,five,3,Ontime
314468,249,23/07/22,Ninja Xpress,Pekanbaru,Rumbai,Reguler,4 days,2,Ontime
716533,221,2022/03/09,J&T Express,Tangerang,Serpong Utara,Reguler,5,4,Ontime
616543,219,19/08/22,JNE,Malang,Lowokwaru,Express,4,5,Ontime
48644,221,2022/04/12,POS Indonesia,Yogyakarta,Keparakan,Express,1 days,2,Ontime
181342,219,29/05/23,Ninja Xpress,Jakarta,Kramat Jati,Reguler,five,3,Ontime
718985,169,13/05/23,JNE,Tangerang,Pagedangan,Next Day,2 days,2,Ontime
474956,267,22/12/22,POS Indonesia,Yogyakarta,Kraton,Express,2 days,2,Ontime
587591,233,14/09/22,JNE,Pekanbaru,Sail,Same Day,3,5,Ontime
791428,250,2023/12/03,JNE,Medan,Medan Labuhan,Same Day,3,5,Ontime
898212,121,2022/06/08,SiCepat,Batam,Batu Aji,Express,1,4,Ontime
859230,212,2023/05/01,Ninja Xpress,Malang,Poncokusumo,Next Day,1 days,2,Ontime
535720,139,29/09/22,POS Indonesia,Pontianak,Pontianak Tenggara,Same Day,1,5,Ontime
48218,280,2023/07/06,Ninja Xpress,Batam,Batam Kota,Same Day,five,3,Ontime
680346,285,26/04/23,POS Indonesia,Pekanbaru,Tampan,Express,,1,Ontime
621858,155,2022/08/11,SiCepat,Batam,Batam Kota,Next Day,5 days,2,Ontime
639471,142,16/02/23,SiCepat,Bandung,Cidadap,Next Day,five,3,Ontime
211985,218,24/04/23,Ninja Xpress,Malang,Lowokwaru,Next Day,2,5,Ontime
132231,242,19/08/22,J&T Express,Medan,Medan Perjuangan,Next Day,2,4,Ontime
465330,262,24/12/22,Ninja Xpress,Denpasar,Nusa Dua,Next Day,five,3,Ontime
185027,202,2022/06/09,Ninja Xpress,Bogor,Babakan Madang,Same Day,5 days,2,Ontime
19050,188,22/10/22,SiCepat,Yogyakarta,Terban,Same Day,five,3,Ontime
659509,121,28/09/22,Ninja Xpress,Makassar,Tamalate,Next Day,2 days,2,Ontime
955710,262,17/07/22,SiCepat,Denpasar,Kedonganan,Express,,1,Ontime
294632,163,14/04/23,SiCepat,Denpasar,Denpasar Utara,Reguler,2,4,Ontime
789586,147,2023/11/04,Ninja Xpress,Surakarta,Kalijambe,Same Day,five,3,Ontime
961998,153,14/06/22,SiCepat,Denpasar,Denpasar Utara,Same Day,3,4,Ontime
863964,162,15/07/22,Ninja Xpress,Bogor,Nanggung,Next Day,3 days,2,Ontime
187749,228,30/11/22,POS Indonesia,Surakarta,Karangpandan,Express,3 days,2,Ontime
67030,159,17/01/23,POS Indonesia,Bandar Lampung,Rajabasa,Reguler,five,3,Ontime
724926,119,31/07/22,POS Indonesia,Bandung,Gedebage,Same Day,5 days,2,Ontime
